ahgfl1	ahgfl2	al26ep	al26ep_err	al26nc	al26nc_err	al26np	al26np_err	alams	alcorr	alprod	alself	alsnow	alstnd	altopo	altots	area	auth	basin	be10ep	be10ep_err	be10nc	be10nc_err	be10np	be10np_err	beams	becorr	beprod	beself	besnow	bestnd	betopo	betots	cntry	dbdoi	dbver	eal_err	eal_gcmyr	eal_mmkyr	ebe_err	ebe_gcmyr	ebe_mmkyr	elev_ave	elev_std	erral_ams	erral_muon	erral_prod	erral_tot	errbe_ams	errbe_muon	errbe_prod	errbe_tot	igsnid	material	projection	pubyear	refdoi	refid	region	sizemax	sizemin	slp_ave	slp_std	smpid1	smpid2	studyid	x_wgs84	y_wgs84
NA	NA							NA					NA			15.7705490335	Grischott	Fedoz Riv.	610.0	80.0	31757.0	3382.0	31757.0	3382.0	ETH-Zurich	1.0	7.5626022	1.0	1.0	S2007N	0.95606757	7.2629426	CHE	NA	2017.0				129.80505	0.16301189	615.1392	2561.34550129	312.274045672					0.017575461	0.0047738868	0.02918148	0.034398337	NA	1.0	WGS84_UTM_32N	2016.0	10.1002/esp.4070	Earth_Surf_Proc_Land_42	Upper Engadin	1000.0	63.0	534.626749586	238.72511331	S172WTS003	ISO1-III	S172	9.74955698179	46.4025142768
NA	NA							NA					NA			15.7705490335	Grischott	Fedoz Riv.	620.0	70.0	31513.0	2464.0	31513.0	2464.0	ETH-Zurich	1.0	7.5626022	1.0	1.0	S2007N	0.95606757	7.2629426	CHE	NA	2017.0				122.58469	0.16427523	619.90651	2561.34550129	312.274045672					0.01293549	0.0048111966	0.029407431	0.032484943	NA	1.0	WGS84_UTM_32N	2016.0	10.1002/esp.4070	Earth_Surf_Proc_Land_42	Upper Engadin	1000.0	250.0	534.626749586	238.72511331	S172WTS002	ISO1-II	S172	9.74955698179	46.4025142768
NA	NA							NA					NA			15.7705490335	Grischott	Fedoz Riv.	650.0	80.0	30004.0	2709.0	30004.0	2709.0	ETH-Zurich	1.0	7.5626022	1.0	1.0	S2007N	0.95606757	7.2629426	CHE	NA	2017.0				132.16502	0.17254472	651.11214	2561.34550129	312.274045672					0.01572042	0.0050554195	0.030886451	0.035023731	NA	1.0	WGS84_UTM_32N	2016.0	10.1002/esp.4070	Earth_Surf_Proc_Land_42	Upper Engadin	250.0	63.0	534.626749586	238.72511331	S172WTS001	ISO1-I	S172	9.74955698179	46.4025142768
NA	NA							NA					NA			43.1797259479	Tranel	Cascade Canyon	160.0	20.0	155700.0	5100.0	155700.0	5100.0	SUERC	1.0	8.8089024	1.0	1.0	NIST SRM-4325	0.9401833	8.2949113	USA	NA	2017.0				26.143843	0.037706147	142.28735	2909.15489792	303.2956096					0.0012409062	0.00096263693	0.006747763	0.0069281183	NA	1.0	WGS84_UTM_12N	2015.0	10.1016/j.geomorph.2014.08.018	Geomorphology_228	Teton Range	0.0	0.0	570.996688291	307.981064983	S157WTS001	TTS-4	S157	-110.75087608	43.7650092673
NA	NA							NA					NA			7.578702016	Tranel	Garnet Canyon	270.0	30.0	109200.0	3500.0	109200.0	3500.0	SUERC	1.0	10.054732	1.0	1.0	NIST SRM-4325	0.93082444	9.3548684	USA	NA	2017.0				41.707544	0.060514299	228.35584	3112.65464481	395.132364718					0.001945829	0.0014150691	0.010787449	0.011052499	NA	1.0	WGS84_UTM_12N	2015.0	10.1016/j.geomorph.2014.08.018	Geomorphology_228	Teton Range	0.0	0.0	655.995522071	282.931898081	S157WTS002	TTS-1	S157	-110.76172154	43.716671697
NA	NA							NA					NA			4.2053889628	Tranel	Garnet Canyon	180.0	20.0	183500.0	6000.0	183500.0	6000.0	SUERC	1.0	11.513056	1.0	1.0	NIST SRM-4325	0.91846028	10.606063	USA	NA	2017.0				27.957903	0.04066128	153.43879	3366.45275591	267.426808981					0.0013350682	0.00084812542	0.0072380419	0.0074088443	NA	1.0	WGS84_UTM_12N	2015.0	10.1016/j.geomorph.2014.08.018	Geomorphology_228	Teton Range	0.0	0.0	728.996298993	295.254029383	S157WTS003	TTS-9	S157	-110.788350157	43.725835504
NA	NA							NA					NA			3.00441	Reinhardt	Torrente	900.0	100.0	15832.1	931.3	17000.0	1000.0	ANU	0.9313	4.4380442	1.0	1.0	NIST_30000	0.99157876	4.4048717	ESP	NA	2017.0				149.94735	0.20263992	764.67895	1953.25	299.679					0.011968877	0.0089884372	0.036809067	0.039736047	NA	1.0	WGS84_UTM_30N	2007.0	10.1029/2006JF000524	J_Geophys_Res-Earth_112	Sierra Nevada (AN)	500.0	250.0	365.808	109.28	S036WTS005	MRS17	S036	-3.50771188659	36.9900172414
NA	NA							NA					NA			17.289499	Reinhardt	Torrente	1600.0	400.0	9778.65	2514.51	10500.0	2700.0	ANU	0.9313	4.4845412	1.0	1.0	NIST_30000	0.98581418	4.427767	ESP	NA	2017.0				414.3386	0.32979393	1244.5054	1327.79	85.8027					0.09087793	0.014584709	0.059870434	0.10979973	NA	1.0	WGS84_UTM_30N	2007.0	10.1029/2006JF000524	J_Geophys_Res-Earth_112	Sierra Nevada (AN)	500.0	250.0	394.518	104.642	S036WTS008	MRS21B	S036	-3.51243125236	36.9884793503
NA	NA							NA					NA			0.814876	Reinhardt	Torrente	40.0	5.0	369726.1	41908.5	397000.0	45000.0	ANU	0.9313	4.6758222	1.0	1.0	NIST_30000	0.99654005	4.6601378	ESP	NA	2017.0				7.5052372	0.0089928074	33.935122	2181.09	128.466					0.0010502715	0.00033625041	0.0016551557	0.0019888879	NA	1.0	WGS84_UTM_30N	2007.0	10.1029/2006JF000524	J_Geophys_Res-Earth_112	Sierra Nevada (AN)	500.0	250.0	262.161	38.3618	S036WTS006	MRS18	S036	-3.49345950451	36.980212846
NA	NA							NA					NA			14.008799	Reinhardt	Torrente	1200.0	300.0	13224.46	3259.55	14200.0	3500.0	ANU	0.9313	4.610131	1.0	1.0	NIST_30000	0.9846542	4.5469154	ESP	NA	2017.0				303.95922	0.25004706	943.57381	1715.63	182.023					0.065680039	0.010807134	0.045359792	0.080549192	NA	1.0	WGS84_UTM_30N	2007.0	10.1029/2006JF000524	J_Geophys_Res-Earth_112	Sierra Nevada (AN)	500.0	250.0	364.056	163.434	S036WTS007	MRS21A	S036	-3.50772197365	36.9915348109
NA	NA							NA					NA				Bellin	Sierra Torrecilla Mts.	14.0	2.0	416000.0	16000.0	416000.0	16000.0	ETH-Zurich	1.0				S2007N			ESP	NA	2017.0																	NA	1.0	WGS84_UTM_30N	2014.0	10.1016/j.epsl.2013.12.045	Earth_Planet_Sc_Lett_390	Betic Cordillera	1000.0	500.0			S150WTS019	TOR5	S150	-1.795	37.652
NA	NA							NA					NA			0.77236	Reinhardt	Torrente	30.0	3.0	605345.0	23282.5	650000.0	25000.0	ANU	0.9313	4.9494603	1.0	1.0	NIST_30000	0.99601097	4.930465	ESP	NA	2017.0				4.1619021	0.0057466275	21.685387	2266.13	149.048					0.00022667357	0.00019297351	0.0010619688	0.0011029041	NA	1.0	WGS84_UTM_30N	2007.0	10.1029/2006JF000524	J_Geophys_Res-Earth_112	Sierra Nevada (AN)	500.0	250.0	254.088	68.5198	S036WTS002	MRS12B	S036	-3.48688731948	36.9878280596
NA	NA							NA					NA			8.2763	Reinhardt	Torrente	1600.0	200.0	10244.3	931.3	11000.0	1000.0	ANU	0.9313	5.1196804	1.0	1.0	NIST_30000	0.98544117	5.0521646	ESP	NA	2017.0				278.13015	0.35687429	1346.6954	2294.19	287.059					0.032720154	0.014185406	0.064502073	0.073704489	NA	1.0	WGS84_UTM_30N	2007.0	10.1029/2006JF000524	J_Geophys_Res-Earth_112	Sierra Nevada (AN)	500.0	250.0	384.685	111.013	S036WTS003	MRS14	S036	-3.48981742967	37.0022333258
NA	NA							NA					NA			0.233833	Reinhardt	Torrente	100.0	10.0	196504.3	10244.3	211000.0	11000.0	ANU	0.9313	5.9409573	1.0	1.0	NIST_30000	0.99098477	5.8887551	ESP	NA	2017.0				15.45565	0.02138969	80.715813	2592.36	82.1808					0.0011261253	0.00070889191	0.0038735589	0.0040957472	NA	1.0	WGS84_UTM_30N	2007.0	10.1029/2006JF000524	J_Geophys_Res-Earth_112	Sierra Nevada (AN)	500.0	250.0	331.057	44.3756	S036WTS001	MRS3	S036	-3.45766481024	37.0046380748
NA	NA							NA					NA			1.431349	Reinhardt	Torrente	1650.0	200.0	8381.7	931.3	9000.0	1000.0	ANU	0.9313	4.7372828	1.0	1.0	NIST_30000	0.99231194	4.70262	ESP	NA	2017.0				334.24531	0.40743527	1537.4916	2098.89	226.164					0.045840574	0.017204368	0.07381181	0.088575007	NA	1.0	WGS84_UTM_30N	2007.0	10.1029/2006JF000524	J_Geophys_Res-Earth_112	Sierra Nevada (AN)	500.0	250.0	328.876	109.848	S036WTS004	MRS15B	S036	-3.493582	36.999183
NA	NA							NA					NA			2.93504238107	Orem	History Grove	52.1	3.0	438000.0	11800.0	438000.0	11800.0	PRIME-Lab	1.0	7.2544635	1.0	1.0	07KNSTD-Assumed	0.99821899	7.2417739	USA	NA	2017.0				8.128558	0.011655415	43.982699	2931.10684932	84.9367666953					0.0003178172	0.0003109508	0.0021076789	0.0021540679	NA	1.0	WGS84_UTM_13N	2016.0	10.1002/2015JF003663	J_Geophys_Res-Earth_121	Valles Caldera, New Mexico	500.0	250.0	154.378101261	70.1054207856	S155WTS001	HG	S155	-106.51197176	35.875043394
NA	NA							NA					NA			3.4570983326	Orem	La Jara	59.4	3.6	420000.0	13600.0	420000.0	13600.0	PRIME-Lab	1.0	8.1149674	1.0	1.0	07KNSTD-Assumed	0.99587333	8.0821908	USA	NA	2017.0				9.4393604	0.013544699	51.112071	3122.56492027	142.83175744					0.0004432561	0.0003342168	0.0024390526	0.0025014305	NA	1.0	WGS84_UTM_13N	2016.0	10.1002/2015JF003663	J_Geophys_Res-Earth_121	Valles Caldera, New Mexico	500.0	250.0	220.869045023	99.6440858768	S155WTS002	LJ	S155	-106.526919286	35.8699668755
NA	NA							NA					NA			13.4310126129	Orem	Redondo, lower	179.0	15.5	124000.0	8800.0	124000.0	8800.0	PRIME-Lab	1.0	7.1947347	1.0	1.0	07KNSTD-Assumed	0.98987274	7.1243718	USA	NA	2017.0				30.149058	0.040868065	154.21911	2922.62696493	197.418675705					0.0029254528	0.0011889944	0.0073389465	0.0079895005	NA	1.0	WGS84_UTM_13N	2016.0	10.1002/2015JF003663	J_Geophys_Res-Earth_121	Valles Caldera, New Mexico	500.0	250.0	291.961548262	139.045316919	S155WTS004	LR	S155	-106.5978	35.8657289294
NA	NA							NA					NA			0.632905245613	Orem	Jaramillo Crk., Redondo, upper	212.0	16.8	112000.0	6900.0	112000.0	6900.0	PRIME-Lab	1.0	7.6616573	1.0	1.0	07KNSTD-Assumed	0.99232283	7.6032974	USA	NA	2017.0				34.866553	0.048213408	181.93739	2905.67567568	94.4713753455					0.0029904863	0.0013357858	0.0086396498	0.0092396364	NA	1.0	WGS84_UTM_13N	2016.0	10.1002/2015JF003663	J_Geophys_Res-Earth_121	Valles Caldera, New Mexico	500.0	250.0	224.262363125	71.0465954019	S155WTS003	UR	S155	-106.575343645	35.8925240452
NA	NA							NA					NA			22.6106690957	Byun	Song Riv.	101.6	22.6	98573.0	15784.0	98573.0	15784.0	KIGAM AMS	1.0	2.1505039	1.0	1.0	ICN 01-5-2	0.99781501	2.1458417	KOR	NA	2017.0				16.401719	0.016480476	62.190474	1040.9128424	96.7051279239					0.0027502456	0.0012205843	0.0031365584	0.0043464555	NA	1.0	WGS84_UTM_52N	2015.0	10.1002/esp.3749	Earth_Surf_Proc_Land_40	Taebaek Mts.	500.0	250.0	175.728054182	72.8703348959	S145WTS005	C5	S145	128.721669781	37.7182656606
NA	NA							NA					NA				Bellin	Sierra Torrecilla Mts.	54.0	6.0	143000.0	8000.0	143000.0	8000.0	ETH-Zurich	1.0				S2007N			ESP	NA	2017.0																	NA	1.0	WGS84_UTM_30N	2014.0	10.1016/j.epsl.2013.12.045	Earth_Planet_Sc_Lett_390	Betic Cordillera	1000.0	500.0			S150WTS020	TOR6	S150	-1.793	37.643
NA	NA							NA					NA			11.7684810805	Byun	Song Riv.	71.6	13.1	145268.0	15014.0	145268.0	15014.0	KIGAM AMS	1.0	2.234125	1.0	1.0	ICN 01-5-2	0.99801192	2.2296295	KOR	NA	2017.0				9.9632741	0.011507888	43.425992	1090.33105802	91.6442760664					0.0012268016	0.0008041634	0.0021952887	0.0026402676	NA	1.0	WGS84_UTM_52N	2015.0	10.1002/esp.3749	Earth_Surf_Proc_Land_40	Taebaek Mts.	500.0	250.0	167.477730493	71.0309682324	S145WTS003	C3	S145	128.706666719	37.7433368755
NA	NA							NA					NA			1.30972474921	Byun	Song Riv.	103.8	19.1	98239.0	12323.0	98239.0	12323.0	KIGAM AMS	1.0	2.1862622	1.0	1.0	ICN 01-5-2	0.9989479	2.1839625	KOR	NA	2017.0				15.302761	0.016808536	63.428436	1060.26829268	32.1198399217					0.0021743404	0.0012295375	0.0031945869	0.0040552317	NA	1.0	WGS84_UTM_52N	2015.0	10.1002/esp.3749	Earth_Surf_Proc_Land_40	Taebaek Mts.	500.0	250.0	129.339351107	54.9602696448	S145WTS002	C2	S145	128.694980401	37.7600279461
NA	NA							NA					NA			2.63982780501	Byun	Song Riv.	119.0	31.4	91815.0	19886.0	91815.0	19886.0	KIGAM AMS	1.0	2.3763029	1.0	1.0	ICN 01-5-2	0.99770009	2.3709163	KOR	NA	2017.0				22.394707	0.019422088	73.290897	1148.46363636	88.2578190138					0.0044693648	0.0013426617	0.0036662627	0.0059345972	NA	1.0	WGS84_UTM_52N	2015.0	10.1002/esp.3749	Earth_Surf_Proc_Land_40	Taebaek Mts.	500.0	250.0	186.807530796	62.6103265799	S145WTS001	C1	S145	128.692597859	37.7599589731
NA	NA							NA					NA			2.85739400785	Byun	Song Riv.	105.3	34.9	104040.0	30651.0	104040.0	30651.0	KIGAM AMS	1.0	2.350464	1.0	1.0	ICN 01-5-2	0.99695816	2.3432403	KOR	NA	2017.0				24.544622	0.016925867	63.871198	1156.93646409	90.2512995372					0.0055390236	0.0011711265	0.0032021746	0.0065043248	NA	1.0	WGS84_UTM_52N	2015.0	10.1002/esp.3749	Earth_Surf_Proc_Land_40	Taebaek Mts.	500.0	250.0	190.051183666	80.6176696282	S145WTS007	C7	S145	128.693318741	37.7558054727
NA	NA							NA					NA			1.95472493865	Byun	Song Riv.	51.5	9.4	193744.0	22861.0	193744.0	22861.0	KIGAM AMS	1.0	2.1635804	1.0	1.0	ICN 01-5-2	0.99845351	2.1602519	KOR	NA	2017.0				7.4858327	0.0083199705	31.396115	1040.83333333	49.111579309					0.0010224521	0.0005768826	0.0015990763	0.0019837457	NA	1.0	WGS84_UTM_52N	2015.0	10.1002/esp.3749	Earth_Surf_Proc_Land_40	Taebaek Mts.	500.0	250.0	161.195990419	64.2814739782	S145WTS006	C6	S145	128.707511603	37.7474871697
NA	NA							NA					NA			4.50787140702	Byun	Song Riv.	96.7	20.5	100505.0	15676.0	100505.0	15676.0	KIGAM AMS	1.0	2.0860188	1.0	1.0	ICN 01-5-2	0.99814723	2.0821828	KOR	NA	2017.0				15.525556	0.015716251	59.306608	1002.72142857	66.0125873124					0.0025536228	0.0011884325	0.002998979	0.0041142723	NA	1.0	WGS84_UTM_52N	2015.0	10.1002/esp.3749	Earth_Surf_Proc_Land_40	Taebaek Mts.	500.0	250.0	172.241805041	60.6936874757	S145WTS004	C4	S145	128.725842642	37.7251172323
NA	NA							NA					NA			0.792686	Binnie	ND	270.0	28.0	57833.73	2980.16	62100.0	3200.0	ANU	0.9313	4.1685138	1.0	1.0	NIST_30000	0.95610414	3.9862592	USA	NA	2017.0				37.191903	0.050331854	189.93153	1919.08	275.008					0.0026104378	0.0023750015	0.0092023284	0.0098558544	NA	3.0	WGS84_UTM_11N	2008.0	10.1016/j.epsl.2008.09.008	Earth_Planet_Sc_Lett_276	San Bernardino (CA)	20000.0	125.0	547.034	141.62	S042WTS001	OGC	S042	-116.940084	34.094143
NA	NA							NA					NA			1.49047	Binnie	ND	560.0	60.0	20581.73	1396.95	22100.0	1500.0	ANU	0.9313	4.1903207	1.0	1.0	NIST_30000	0.98533069	4.1314663	USA	NA	2017.0				110.70084	0.14665965	553.43263	2048.11	217.692					0.010014024	0.0068381918	0.026712227	0.029335723	NA	3.0	WGS84_UTM_11N	2008.0	10.1016/j.epsl.2008.09.008	Earth_Planet_Sc_Lett_276	San Bernardino (CA)	20000.0	125.0	390.827	105.539	S042WTS002	KC	S042	-116.962734	34.160188
NA	NA							NA					NA			17.913	Binnie	ND	290.0	41.0	48427.6	5587.8	52000.0	6000.0	ANU	0.9313	4.1118149	1.0	1.0	NIST_30000	0.979755	4.0313754	USA	NA	2017.0				50.9328	0.060785393	229.37884	1688.06	209.518					0.0071314116	0.0028463432	0.011100247	0.013497192	NA	3.0	WGS84_UTM_11N	2006.0	10.1016/j.quageo.2006.06.013	Quat_Geochronol_1	San Bernardino (CA)	20000.0	125.0	350.816	167.598	S029WTS013	MHC-15	S029	-116.989661798	34.1128725972
NA	NA							NA					NA			8.98822	Binnie	ND	290.0	41.0	40045.9	4656.5	43000.0	5000.0	ANU	0.9313	3.3093068	1.0	1.0	NIST_30000	0.98305112	3.2521277	USA	NA	2017.0				51.267442	0.060101419	226.79781	1738.93	178.561					0.00711106	0.0033613224	0.011077466	0.013585872	NA	3.0	WGS84_UTM_11N	2006.0	10.1016/j.quageo.2006.06.013	Quat_Geochronol_1	San Bernardino (CA)	20000.0	125.0	347.514	163.298	S029WTS012	MHC-14	S029	-116.987147567	34.1145436738
NA	NA							NA					NA			8.73309	Binnie	ND	620.0	11.0	27007.7	4656.5	29000.0	5000.0	ANU	0.9313	5.0663068	1.0	1.0	NIST_30000	0.97632544	4.9594751	USA	NA	2017.0				128.84522	0.13287746	501.42437	1923.79	280.325					0.023646031	0.0053202221	0.024049366	0.034143983	NA	3.0	WGS84_UTM_11N	2006.0	10.1016/j.quageo.2006.06.013	Quat_Geochronol_1	San Bernardino (CA)	20000.0	125.0	472.128	184.797	S029WTS011	MHC-13	S029	-116.985500223	34.1136964615
NA	NA							NA					NA			8.09399	Binnie	ND	350.0	54.0	48427.6	6519.1	52000.0	7000.0	ANU	0.9313	5.2052556	1.0	1.0	NIST_30000	0.97760602	5.0999428	USA	NA	2017.0				66.146184	0.076029811	286.90495	2384.69	394.574					0.010447345	0.0029543697	0.01376159	0.017528739	NA	3.0	WGS84_UTM_11N	2006.0	10.1016/j.quageo.2006.06.013	Quat_Geochronol_1	San Bernardino (CA)	20000.0	125.0	413.113	158.383	S029WTS005	MHC-8	S029	-116.977177506	34.1195226312
NA	NA							NA					NA			6.11975	Binnie	ND	220.0	24.0	52152.8	3725.2	56000.0	4000.0	ANU	0.9313	3.2999888	1.0	1.0	NIST_30000	0.98598323	3.253513	USA	NA	2017.0				35.805695	0.04611725	174.02736	1759.84	138.804					0.0033264202	0.0025628429	0.008508735	0.0094885091	NA	3.0	WGS84_UTM_11N	2006.0	10.1016/j.quageo.2006.06.013	Quat_Geochronol_1	San Bernardino (CA)	20000.0	125.0	350.294	157.468	S029WTS007	MHC-10	S029	-116.990498407	34.1236849698
NA	NA							NA					NA			4.948669	Binnie	ND	160.0	21.0	112687.3	10244.3	121000.0	11000.0	ANU	0.9313	5.8899625	1.0	1.0	NIST_30000	0.98355648	5.7982125	USA	NA	2017.0				28.60793	0.036859792	139.09355	2577.87	273.75					0.0033933719	0.0012669664	0.006659799	0.0075811015	NA	3.0	WGS84_UTM_11N	2006.0	10.1016/j.quageo.2006.06.013	Quat_Geochronol_1	San Bernardino (CA)	20000.0	125.0	386.735	134.149	S029WTS004	MHC-2c	S029	-116.962182012	34.1303746832
NA	NA							NA					NA			4.948669	Binnie	ND	160.0	21.0	111756.0	10244.3	120000.0	11000.0	ANU	0.9313	5.8899625	1.0	1.0	NIST_30000	0.98355648	5.7982125	USA	NA	2017.0				28.895713	0.037168189	140.25732	2577.87	273.75					0.0034506326	0.0012779382	0.0067152984	0.007657364	NA	3.0	WGS84_UTM_11N	2006.0	10.1016/j.quageo.2006.06.013	Quat_Geochronol_1	San Bernardino (CA)	20000.0	125.0	386.735	134.149	S029WTS003	MHC-2b	S029	-116.962182012	34.1303746832
NA	NA							NA					NA				Bellin	Sierra de las Estancias Mts.	26.0	3.0	323000.0	13000.0	323000.0	13000.0	ETH-Zurich	1.0				S2007N			ESP	NA	2017.0																	NA	1.0	WGS84_UTM_30N	2014.0	10.1016/j.epsl.2013.12.045	Earth_Planet_Sc_Lett_390	Betic Cordillera	1000.0	500.0			S150WTS007	NEWESTAN03	S150	-2.054	37.592
NA	NA							NA					NA			4.948669	Binnie	ND	150.0	20.0	122000.3	16763.4	131000.0	18000.0	ANU	0.9313	5.8899625	1.0	1.0	NIST_30000	0.98355648	5.7982125	USA	NA	2017.0				29.744113	0.034033888	128.42977	2577.87	273.75					0.0047885925	0.0011664469	0.0061512358	0.0078821899	NA	3.0	WGS84_UTM_11N	2006.0	10.1016/j.quageo.2006.06.013	Quat_Geochronol_1	San Bernardino (CA)	20000.0	125.0	386.735	134.149	S029WTS001	MHC-2m	S029	-116.962182012	34.1303746832
NA	NA							NA					NA			4.948669	Binnie	ND	130.0	18.0	141557.6	15832.1	152000.0	17000.0	ANU	0.9313	5.8899625	1.0	1.0	NIST_30000	0.98355648	5.7982125	USA	NA	2017.0				23.936591	0.029309792	110.60299	2577.87	273.75					0.0033374379	0.00099849094	0.0053010062	0.0063431965	NA	3.0	WGS84_UTM_11N	2006.0	10.1016/j.quageo.2006.06.013	Quat_Geochronol_1	San Bernardino (CA)	20000.0	125.0	386.735	134.149	S029WTS002	MHC-2a	S029	-116.962182012	34.1303746832
NA	NA							NA					NA			3.80518	Binnie	ND	210.0	29.0	54946.7	5587.8	59000.0	6000.0	ANU	0.9313	3.4042472	1.0	1.0	NIST_30000	0.98373706	3.3486919	USA	NA	2017.0				37.001755	0.044960541	169.66242	1768.1	134.624					0.0046421694	0.0024393746	0.0082853401	0.0098054651	NA	1.0	WGS84_UTM_11N	2006.0	10.1016/j.quageo.2006.06.013	Quat_Geochronol_1	San Bernardino (CA)	250.0	125.0	347.355	157.517	S029WTS009	MHC-11N	S029	-116.991346529	34.1262162924
NA	NA							NA					NA			3.80518	Binnie	ND	270.0	61.0	42839.8	10244.3	46000.0	11000.0	ANU	0.9313	3.4042472	1.0	1.0	NIST_30000	0.98373706	3.3486919	USA	NA	2017.0				69.46398	0.05772762	217.84008	1768.1	134.624					0.014696064	0.0031515785	0.010627608	0.018407955	NA	1.0	WGS84_UTM_11N	2006.0	10.1016/j.quageo.2006.06.013	Quat_Geochronol_1	San Bernardino (CA)	2000.0	500.0	347.355	157.517	S029WTS008	MHC-11	S029	-116.991346529	34.1262162924
NA	NA							NA					NA			2.19387	Binnie	ND	250.0	39.0	43771.1	6519.1	47000.0	7000.0	ANU	0.9313	3.2133132	1.0	1.0	NIST_30000	0.9933796	3.1920527	USA	NA	2017.0				50.205603	0.054019014	203.84534	1709.93	89.0219					0.0082615669	0.0030614725	0.0099691129	0.013304485	NA	3.0	WGS84_UTM_11N	2006.0	10.1016/j.quageo.2006.06.013	Quat_Geochronol_1	San Bernardino (CA)	20000.0	125.0	271.205	130.492	S029WTS010	MHC-12	S029	-116.99214542	34.1253684431
NA	NA							NA					NA			1.03652	Binnie	ND	910.0	12.0	15832.1	1862.6	17000.0	2000.0	ANU	0.9313	4.6302103	1.0	1.0	NIST_30000	0.9670203	4.4838318	USA	NA	2017.0				172.38885	0.20608698	777.68672	2219.23	142.735					0.024614043	0.0090200974	0.037412929	0.045683044	NA	3.0	WGS84_UTM_11N	2006.0	10.1016/j.quageo.2006.06.013	Quat_Geochronol_1	San Bernardino (CA)	20000.0	125.0	506.806	171.384	S029WTS006	MHCW	S029	-116.961335849	34.1320464632
NA	NA							NA					NA				Bellin	Sierra Almagrera Mts.	58.0	6.0	71300.0	5300.0	71300.0	5300.0	ETH-Zurich	1.0				S2007N			ESP	NA	2017.0																	NA	1.0	WGS84_UTM_30N	2014.0	10.1016/j.epsl.2013.12.045	Earth_Planet_Sc_Lett_390	Betic Cordillera	1000.0	500.0			S150WTS002	ALM01	S150	-1.754	37.325
NA	NA							NA					NA				Bellin	Sierra de los Filabres Mts.	24.0	2.0	365000.0	12000.0	365000.0	12000.0	ETH-Zurich	1.0				S2007N			ESP	NA	2017.0																	NA	1.0	WGS84_UTM_30N	2014.0	10.1016/j.epsl.2013.12.045	Earth_Planet_Sc_Lett_390	Betic Cordillera	1000.0	500.0			S150WTS011	NOFIL04	S150	-2.649	37.308
NA	NA							NA					NA				Bellin	Sierra de los Filabres Mts.	42.0	4.0	167000.0	9000.0	167000.0	9000.0	ETH-Zurich	1.0				S2007N			ESP	NA	2017.0																	NA	1.0	WGS84_UTM_30N	2014.0	10.1016/j.epsl.2013.12.045	Earth_Planet_Sc_Lett_390	Betic Cordillera	1000.0	500.0			S150WTS013	NOFIL02	S150	-2.599	37.317
NA	NA							NA					NA				Bellin	Sierra de los Filabres Mts.	31.0	3.0	153000.0	10000.0	153000.0	10000.0	ETH-Zurich	1.0				S2007N			ESP	NA	2017.0																	NA	1.0	WGS84_UTM_30N	2014.0	10.1016/j.epsl.2013.12.045	Earth_Planet_Sc_Lett_390	Betic Cordillera	1000.0	500.0			S150WTS016	FIL03	S150	-2.106	37.23
NA	NA							NA					NA				Bellin	Sierra de los Filabres Mts.	52.0	6.0	160000.0	9000.0	160000.0	9000.0	ETH-Zurich	1.0				S2007N			ESP	NA	2017.0																	NA	1.0	WGS84_UTM_30N	2014.0	10.1016/j.epsl.2013.12.045	Earth_Planet_Sc_Lett_390	Betic Cordillera	1000.0	500.0			S150WTS018	NOFIL03	S150	-2.449	37.259
NA	NA			1.007e6	105000.0	1.007e6	105000.0	LLNL-CAMS	1.0	3.8232305	1.0	1.0	ND	0.99992989	3.8229633	0.307841	Clapp	ND	79.39	7.2	157330.8	8137.8	174000.0	9000.0	LLNL-CAMS	0.9042	3.8232305	1.0	1.0	KNSTD	0.99992989	3.8229633	USA	NA	2017.0	16.60196	0.02025162	76.421209	13.145208	0.017663034	66.652958	2007.4359	9.9558	0.0021656475	0.00080486455	0.0037440532	0.0043995193	0.00092569226	0.00082567364	0.0032551483	0.0034834801	NA	1.0	WGS84_UTM_13N	2001.0	10.1006/qres.2000.2211	Quaternary_Res_55	Arroyo Chavez (NM)	1000.0	500.0	60.9	30.2	S012WTS001	ECAC-8-2	S012	-107.090693	35.669035
NA	NA							NA					NA				Bellin	Sierra de los Filabres Mts.	52.0	6.0	97600.0	8200.0	97600.0	8200.0	ETH-Zurich	1.0				S2007N			ESP	NA	2017.0																	NA	1.0	WGS84_UTM_30N	2014.0	10.1016/j.epsl.2013.12.045	Earth_Planet_Sc_Lett_390	Betic Cordillera	1000.0	500.0			S150WTS014	FIL01	S150	-2.034	37.178
NA	NA							NA					NA				Bellin	Sierra de los Filabres Mts.	52.0	6.0	122000.0	7000.0	122000.0	7000.0	ETH-Zurich	1.0				S2007N			ESP	NA	2017.0																	NA	1.0	WGS84_UTM_30N	2014.0	10.1016/j.epsl.2013.12.045	Earth_Planet_Sc_Lett_390	Betic Cordillera	1000.0	500.0			S150WTS015	FIL02	S150	-2.04	37.172
NA	NA							NA					NA				Bellin	Sierra Cabrera Mts.	142.0	18.0	29200.0	3300.0	29200.0	3300.0	ETH-Zurich	1.0				S2007N			ESP	NA	2017.0																	NA	1.0	WGS84_UTM_30N	2014.0	10.1016/j.epsl.2013.12.045	Earth_Planet_Sc_Lett_390	Betic Cordillera	1000.0	500.0			S150WTS005	CAB01	S150	-1.835	37.095
